시군명,충전소명,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도,운영기관명,충전기타입명
성남시,성남우림라이온스밸리2차아파트,경기도 성남시 중원구 상대원동 146-8번지 성남 우림 라이온스밸리 3F 04(주차장),경기도 성남시 중원구 사기막골로45번길 14,13209,37.4367194280,127.1698572002,케이티,AC완속
성남시,금강하이테크2,경기도 성남시 중원구 상대원동 138-1번지 금강하이테크밸리2차 B01(주차장),경기도 성남시 중원구 사기막골로 159,13202,37.4428332343,127.1772915255,케이티,AC완속
성남시,성남우림라이온스밸리1차,경기도 성남시 중원구 상대원동 311-3번지 성남우림라이온스밸리 지하2층 기둥 B2-06,경기도 성남시 중원구 둔촌대로457번길 27,13219,37.4339530685,127.1701632418,케이티,AC완속
성남시,성남시의료원,경기도 성남시 수정구 태평동 3309번지 지하3층 주차장 A5~A7,경기도 성남시 수정구 수정로171번길 10,13290,37.4448498671,127.1390489311,케이티,AC완속
성남시,분당테크노파크D동,경기도 성남시 분당구 야탑동 151번지,경기도 성남시 분당구 판교로 700,13516,37.4038894999,127.1503975833,한국전기차충전서비스,AC완속
성남시,삼평프라자,경기도 성남시 분당구 수내동 88-2번지 지하주차장,경기도 성남시 분당구 불정로 254,13601,37.3664011913,127.1268217055,한국전기차충전서비스,AC완속
성남시,분당구 미켈란쉐르빌,경기도 성남시 분당구 정자동 180번지 미켈란쉐르빌 주차장,경기도 성남시 분당구 정자일로 100,13562,37.3587550432,127.1066013881,이카플러그,AC완속
성남시,성남 선경상대원2차,경기도 성남시 중원구 상대원동 279-1번지 선경상대원2차아파트 지하주차장,경기도 성남시 중원구 금상로 134,13208,37.4405712660,127.1677037310,이카플러그,AC완속
성남시,정자동2차푸르지오시티,경기도 성남시 분당구 정자동 16-2번지 B4F 전기실 앞 C01 기둥옆,경기도 성남시 분당구 정자일로 197,13557,37.3680356924,127.1055252210,이카플러그,AC완속
성남시,도촌동 주민센터,경기도 성남시 중원구 도촌동 633번지,경기도 성남시 중원구 도촌북로 28,13420,37.4164978233,127.1528025734,에버온,AC완속
성남시,에이텍 빌딩,경기도 성남시 분당구 삼평동 694번지,경기도 성남시 분당구 판교로 289,13488,37.4035247912,127.1060736789,에버온,AC완속
성남시,판교테크노밸리 글로벌 R&D센터,경기도 성남시 분당구 삼평동 696-1번지,경기도 성남시 분당구 대왕판교로712번길 22,13488,37.4058839111,127.1026376554,한국전기차충전서비스,AC완속
성남시,성남동 대형공영주차장,경기도 성남시 중원구 성남동 4596번지,경기도 성남시 중원구 둔촌대로 10,13378,37.4289083662,127.1201143122,한국전기차충전서비스,DC차데모+AC3상+DC콤보
성남시,탄천종합운동장,경기도 성남시 분당구 야탑동 486번지,경기도 성남시 분당구 탄천로 215,13495,37.4101185444,127.1213053045,한국전기차충전서비스,DC차데모+AC3상+DC콤보
성남시,산성역 환승주차장,경기도 성남시 수정구 산성동 6번지,경기도 성남시 수정구 수정로366번길 7,13122,37.4566568157,127.1507174469,한국전기차충전서비스,DC차데모+AC3상+DC콤보
성남시,성남수정경찰서,경기도 성남시 수정구 태평동,경기도 성남시 수정구 성남대로 1259,13110,37.4423055372,127.1266485552,에스트래픽,DC차데모+AC3상+DC콤보
성남시,삼성화재 판교사옥,경기도 성남시 분당구 삼평동 642번지,경기도 성남시 분당구 판교역로 188,13524,37.3974446630,127.1100485003,에스트래픽,AC완속
성남시,기아오토큐 이매점,경기도 성남시 분당구 이매동 94-1번지 분당구 이매동,경기도 성남시 분당구 성남대로762번길 5,13569,37.3976601704,127.1294121904,에스트래픽,DC차데모+DC콤보
성남시,정자전원마을공영주차장,경기도 성남시 분당구 정자동 239-1번지 ( B1 좌측 끝 위치 ),경기도 성남시 분당구 불곡로13번길 6,13604,37.3592188656,127.1245084812,에스트래픽,DC차데모+DC콤보
성남시,점골 공영주차장,경기도 성남시 분당구 서현동 332번지 (B2 2-23 기둥),경기도 성남시 분당구 불정로 419,13578,37.3769430838,127.1399845338,에스트래픽,DC차데모+DC콤보
성남시,은행동 제5공영주차장(노외주차장),경기도 성남시 중원구 은행동 2034-2번지 (진입 후 우측),경기도 성남시 중원구 자혜로 115,13164,37.4526883415,127.1718786932,에스트래픽,DC차데모+DC콤보
성남시,금광2동 제1공영주차장,경기도 성남시 중원구 금광동 3217번지 2층 진입 후 좌측 위치,경기도 성남시 중원구 금빛로69번길 18,13173,37.4478900906,127.1644040476,에스트래픽,DC차데모+DC콤보
성남시,수내역환승주차장,경기도 성남시 분당구 수내동 16-1번지 B3 출구쪽 A424기둥,경기도 성남시 분당구 황새울로200번길 40,13595,37.3774933965,127.1143987355,에스트래픽,DC차데모+DC콤보
성남시,성남아트센터 옥외주차장,경기도 성남시 분당구 야탑동 757번지 옥외주차장,경기도 성남시 분당구 성남대로 808,13514,37.4029548133,127.1305498953,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
성남시,성남휴게소(외측방향),경기도 성남시 수정구 수진동 4709번지,경기도 성남시 수정구 산성대로 41,13315,37.4355432916,127.1231893008,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
성남시,판교스타트업캠퍼스,"경기도 성남시 분당구 삼평동 698번지 ( 지하1층, 2층 A-09 )(분당구 삼평동)",경기도 성남시 분당구 판교로289번길 20,13488,37.4046236219,127.1058193470,에스트래픽,DC차데모+AC3상+DC콤보
성남시,EV충전소 SK수내동주유소 (ev Most),경기도 성남시 분당구 수내동 86번지,경기도 성남시 분당구 불정로 274,13601,37.3679475082,127.1283951460,evMost,DC차데모+AC3상+DC콤보
성남시,판교역 공영주차장,경기도 성남시 분당구 백현동 539번지,경기도 성남시 분당구 판교역로146번길 8,13529,37.3936251226,127.1107461325,한국전기차충전서비스,DC차데모+AC3상+DC콤보
성남시,SKn테크노파크,경기도 성남시 중원구 상대원동 190-1번지 테크동 1층 주차장(190-1 테크동 1층 주차장),경기도 성남시 중원구 사기막골로 124,13207,37.4395178895,127.1779161966,이카플러그,DC차데모+DC콤보
성남시,시콕스타워B동,"경기도 성남시 중원구 상대원동 513-14번지 B동 지하2층 D07, D10기둥",경기도 성남시 중원구 둔촌대로 484,13229,37.4312772840,127.1706271063,에버온,AC완속
성남시,성남선텍시티 1주차장,경기도 성남시 중원구 상대원동 513-15번지 성남선텍시티 1주차장,경기도 성남시 중원구 둔촌대로 474,13229,37.4313456374,127.1692817382,에버온,AC완속
성남시,현대노블리스,경기도 성남시 분당구 구미동 82번지 현대노블리스,,13629,37.3490616793,127.1193088806,한국전기차충전서비스,AC완속
성남시,분당서울대학교병원,경기도 성남시 분당구 구미동 300번지 B3층 기둥 E-15~D-15,경기도 성남시 분당구 구미로173번길 82,13620,37.3520167812,127.1244991912,케이티,AC완속
성남시,성남시 태평1동 주민센터,경기도 성남시 수정구 태평동 6932번지 주차장,경기도 성남시 수정구 모란로 88,13110,37.4407626813,127.1261701272,차지비,AC완속
성남시,성남시 로드랜드EZ타워,경기도 성남시 분당구 구미동 153번지 주차장,경기도 성남시 분당구 성남대로 69,13636,37.3421753360,127.1083361872,차지비,AC완속
성남시,성남시 수진2동 주민센터,경기도 성남시 수정구 수진동 3988번지 주차장,경기도 성남시 수정구 성남대로 1204,13320,37.4373365637,127.1287418703,차지비,AC완속
성남시,성남시 은행1동 주민센터,경기도 성남시 중원구 은행동 2192번지 주차장,경기도 성남시 중원구 은행로 85,13164,37.4521212376,127.1689189399,차지비,AC완속
성남시,성남시 수진1동 주민센터,경기도 성남시 수정구 수진동 1967번지 주차장,경기도 성남시 수정구 탄리로 19,13332,37.4385672662,127.1390338914,차지비,AC완속
성남시,의료법인늘푸른의료재단-국제병동,경기도 성남시 분당구 금곡동 310-2번지 국제병동 주차장 1기,경기도 성남시 분당구 대왕판교로 155-8,13552,37.3574349979,127.1000250525,지엔텔,AC완속
성남시,롯데마트 서현점,경기도 성남시 분당구 서현동 275번지,경기도 성남시 분당구 황새울로311번길 28,13590,37.3860224815,127.1206018998,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
성남시,수내동 공영주차장,경기도 성남시 분당구 수내동 119-1번지 주차관리실 옆,경기도 성남시 분당구 발이봉북로 7,13601,37.3667923727,127.1279604007,에스트래픽,DC차데모+DC콤보
성남시,성남시 정자3동행정복지센터,경기도 성남시 분당구 정자동 201번지 옥외주차장,경기도 성남시 분당구 돌마로 242,13603,37.3607894696,127.1195545449,차지비,AC완속
성남시,성남시 구미1동행정복지센터,경기도 성남시 분당구 구미동 26번지 옥외주차장,경기도 성남시 분당구 돌마로90번길 8,13627,37.3493076156,127.1117766960,차지비,AC완속
성남시,성남시 양지동행정복지센터,경기도 성남시 수정구 양지동 870번지 지하주차장,경기도 성남시 수정구 산성대로 483,13140,37.4549019275,127.1609581148,차지비,AC완속
성남시,성남시 서현2동 주민센터,경기도 성남시 분당구 서현동 296번지 주차장,경기도 성남시 분당구 돌마로476번길 17,13586,37.3760522346,127.1346011798,차지비,AC완속
성남시,EV충전소 SK이매동주유소 (ev Most),경기도 성남시 분당구 이매동 90-2번지,경기도 성남시 분당구 성남대로772번길 2,13569,37.3982906997,127.1292735083,evMost,DC차데모+AC3상+DC콤보
성남시,이마트 성남점,경기도 성남시 수정구 태평동 7336번지 지하주차장 2층 C3구역,경기도 성남시 수정구 수정로 201,13281,37.4442981490,127.1413917241,환경부(한국자동차환경협회),DC차데모+AC3상
성남시,성남시청,경기도 성남시 중원구 여수동 200번지 성남시청 제1주차장,경기도 성남시 중원구 성남대로 997,13437,37.4201937973,127.1263063033,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
성남시,동양컴퓨터학원 앞(공중전화부스),경기도 성남시 중원구 중앙동 1175,경기도 성남시 중원구 산성대로 254,13246,37.4397862866,127.1457089119,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
성남시,율동자연공원 B주차장,경기도 성남시 분당구 분당동 112번지 율동자연공원 B주차장 출입구 왼쪽,경기도 성남시 분당구 서현로 459,13580,37.3734518183,127.1479976526,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
성남시,성남 맛고을 주차장,경기도 성남시 분당구 야탑동 385번지,경기도 성남시 분당구 야탑로111번길 12-14,13505,37.4116569408,127.1317840757,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
성남시,성남 스타타워관리단,경기도 성남시 중원구 상대원동 223-25번지 지상3층주차장,경기도 성남시 중원구 사기막골로62번길 37,13211,37.4351412184,127.1760811505,이카플러그,AC완속
성남시,성남 삼라마이다스빌관리단,경기도 성남시 분당구 수내동 16-4번지 케비넷옆,경기도 성남시 분당구 황새울로200번길 32,13595,37.3769770750,127.1136220296,이카플러그,AC완속
성남시,성남 한솔인피니티,경기도 성남시 분당구 수내동 16-7번지 지하1층 주차장,경기도 성남시 분당구 황새울로200번길 22,13595,37.3763793666,127.1127666890,이카플러그,AC완속
성남시,성남 수진산호아파트 입대위,경기도 성남시 수정구 수진동 4660번지 산호아파트 지하3층 전기실옆,경기도 성남시 수정구 모란로 69,13312,37.4392192503,127.1255108532,이카플러그,AC완속
성남시,성남센트럴푸르지오시티 관리단,"경기도 성남시 중원구 성남동 1404번지 1번게이트 지하4층 14번기둥, 1번게이트 지하4층 45번기둥, 3,4번게이트 지하4층 75번기둥",경기도 성남시 중원구 광명로 89,13356,37.4353205797,127.1384616928,이카플러그,AC완속
성남시,단대동 주민센터,경기도 성남시 수정구 단대동 129번지,경기도 성남시 수정구 희망로506번길 21,13145,37.4496497079,127.1556793781,에버온,AC완속
성남시,구미동 주민센터,경기도 성남시 분당구 구미동 227번지,경기도 성남시 분당구 구미로 130,13622,37.3402296871,127.1226161051,에버온,AC완속
성남시,하대원동 주민센터,경기도 성남시 중원구 하대원동 145-1번지,경기도 성남시 중원구 둔촌대로 252,13406,37.4282867331,127.1463621507,에버온,AC완속
성남시,성남위례동주민센터,경기도 성남시 수정구 창곡동 569번지,경기도 성남시 수정구 위례동로 91,13645,37.4682899010,127.1495098468,에버온,AC완속
성남시,야탑1동주민센터,경기도 성남시 분당구 야탑동 363번지,경기도 성남시 분당구 장미로86번길 18,13506,37.4120487082,127.1302340328,에버온,AC완속
성남시,디테라스,경기도 성남시 분당구 삼평동 691번지,경기도 성남시 분당구 판교로319번길 13,13488,37.4036430788,127.1091237665,한국전기차충전서비스,AC완속
성남시,상대원제1공영주차장,경기도 성남시 중원구 상대원동 152-1번지,경기도 성남시 중원구 사기막골로45번길 42,13208,37.4389058438,127.1684571746,한국전기차충전서비스,DC차데모+AC3상+DC콤보
성남시,빌라드와이,경기도 성남시 분당구 구미동 278-1번지 빌라드Y,경기도 성남시 분당구 구미로174번길 6,13622,37.3428166147,127.1254368998,제주전기자동차서비스,AC완속
성남시,(주)동양공업사,경기도 성남시 중원구 상대원동 358-2번지,경기도 성남시 중원구 순환로 116,13213,37.4341509610,127.1798494908,기아자동차,DC차데모+DC콤보
성남시,성남지사,경기도 성남시 수정구 태평동 3742번지,경기도 성남시 수정구 제일로 202,13302,37.4445168549,127.1304586795,한국전력,DC차데모+AC3상+DC콤보
성남시,분당구청,경기도 성남시 분당구 수내동 1번지,경기도 성남시 분당구 분당로 50,13594,37.3827271625,127.1189580233,한국전기차충전서비스,AC완속
수원시,홈플러스 영통점,경기도 수원시 영통구 영통동 994-2번지,경기도 수원시 영통구 봉영로 1576,16704,37.2518134073,127.0726078415,한국전력,DC차데모+AC3상+DC콤보
